	latitude	longitude	depth	depthWater	temperature.in.situ	conductivity	salinity	temperature.Wat.Pot	density	oxygen	nitrate	chlorophyllA	chlorophyllA.Wat.Samples	ang.Scat.Coef.470	opt.Back.Scat.Coef.470	back.Scat.Coef.Part	fCDOM	opt.Beam.Att.Coef.660	beam.Att.Coef.Part	PAR.in.situ	PAR.8days.KdPAR1	moon.Phase.Proportion	sea.Ice.Concentration	sea.Ice.Free.Period	sunshine.Duration	PAR.8days.AMODIS	SSTgradientHorizontaSDL	SSTgradient.AMODIS.8D	phi.sat	fCDOM.AMODIS	chlorophyllA.GSM.GlobColour	NPP.VGPM.8days	TSM.8D	POC.8D	PIC.8D	residence.Time	diffuse.Att.Coef.490	part.Back.Scat.Coef.443	CDM.absorption.coef.443	depth.Euph.layer	MDL.Temp	MDL.sigmatheta	DCM	depth.Max.Brunt.Vaisala.Freq	depth.Max.O2	depth.Min.O2	depth.Nitracline	NO2	PO4	NO3.NO2	SiOH4	flux1km24h	flux2km24h
S67ZZZ	-32.1436516129032	17.6994225806452	64.375	58.0136467741935	10.4672261290323	38.3791867741935	34.7991701290323	10.4605181935484	26.7165924193548	144.265845677419	15.1175282903226	0.158324516129032	0.231402225806452	0.000519548387096774	0.00332845161290323	0.00501422580645161	3.66353348387097	0.32215464516129	0.268212838709677	NA	5.79354838709677e-05	0.01	0	365	697	40.2718233225806	1.53032709677419	14.69688655	0.907234399	NA	11.1158542786875	NA	1.64096243919864	613.356622511341	NA	1.111111	1.1129645483871	0.0110532905260522	0.209641263850274	12.9329372990516	14.4193548387097	15.1290322580645	13.4193548387097	26.8709677419355	13.4193548387097	71	47.6774193548387	NA	NA	NA	NA	0.628555666666667	0.628555666666667
S68DCM	-31.0307743119266	4.6775623853211	48.9908256880734	49.1601408256881	16.7495358715596	45.4487599082569	35.6841255045872	16.741445412844	26.1011347706422	232.133852293578	0.909459495412844	0.276807798165138	0.545127018348624	0.000181825688073394	0.00100734862385321	0.00267534862385321	2.01269576146789	0.168172055045872	0.108065110091743	NA	0.384791706422018	0.409908256880734	0	365	710.899082568807	40.6312528807339	0.111835302752294	16.9408829300459	1.9390122183	5.91167	0.156917724245732	498.0465	0.103557145786941	68.0474708452137	0.000366628052530076	6.388889	0.0428	0.00110773320754118	0.0152599944587831	74.8811245139585	177.229357798165	161.449541284404	40.9908256880734	317.779816513761	214.394495412844	1211.81651376147	142	0.285	0.227	1.1	2.436	0.239093708187135	0.335461296975875
S68MES	-31.0198	4.6685	700.492957746479	700.653276760563	7.31203647887324	35.4315500422535	34.50361	7.24233338028169	26.9926920422535	194.522508450704	24.2362536056338	-0.00511098591549296	0	5.58028169014084e-05	0.000107718309859155	0.00180681690140845	2.77751683098592	0.060755	0.001008	NA	0	0.32	0	365	710	36.995575	0.13666	17.407845625	1.9390122183	NA	0.182849034667015	488.3275	0.0708587765693665	55.704948425293	9.5442544989055e-05	6.388889	NA	0.00101635153987445	0.0152876824140549	69.3739891052246	241	233	31	3	21	758	NA	0.003	1.529	22.1	12.08	0.0493074444444444	0.196999777777778
S68SUR	-31.040742962963	4.66623703703704	5	6.46436296296296	16.8634382222222	45.5473319703704	35.6864063333333	16.8623581851852	26.0741714814815	234.667423703704	1.103865	0.173228	0.382668755555556	0.00019997037037037	0.00112491851851852	0.00279341481481482	1.94494914814815	0.221760874074074	0.161591459259259	NA	20.8373580814815	0.37037037037037	0	365	710.503703703704	38.9617802518518	0.105587525925926	17.1157371694444	1.9390122183	5.91167	0.163579913918619	498.0465	0.08934290315266	62.7484651212339	0.000256051944139741	6.388889	0.0428	0.00114797375690951	0.0148401585821476	73.0144367641873	189.881481481481	182.8	37.037037037037	179.792592592593	125.82962962963	787.97037037037	142	0.25	0.229	1.3	2.601	0.287733257487923	0.235208840740741
S68ZZZ	-31.0532696969697	4.6647696969697	143.5	155.647912181818	16.2356174545455	44.9044618787879	35.6115111212121	16.2112935757576	26.1626350909091	226.131856121212	2.41327981818182	0.0882772727272727	0.212373363636364	0.000114818181818182	0.000524212121212121	0.002195	2.13173875757576	0.11241803030303	0.0522454545454545	NA	1.13879775757576	0.338181818181818	0	365	710.181818181818	37.6026305454545	0.103820606060606	17.3076285795455	1.9390122183	NA	0.166366850110618	NA	0.077837668246392	58.4405985745517	0.00017142926508589	6.388889	0.0428	0.00123065219712303	0.0140530939609038	71.9902786486077	194.969696969697	201.878787878788	34.0606060606061	67.2121212121212	55.0606060606061	567.151515151515	175.217391304348	NA	NA	NA	NA	0.300614996296296	0.26301440684624
S69DCM	-24.1542705882353	2.63250588235294	71.1764705882353	71.2936764705882	18.0618029411765	46.9908516470588	35.8538823529412	18.0494288235294	25.9140029411765	225.334286764706	-1.45114929411765	0.118191176470588	0.297729	0.000186705882352941	0.00108505882352941	0.00275205882352941	1.99587694117647	0.125907411764706	0.0600237058823529	NA	NA	0.8	0	365	721	41.2045832941176	0.32884	18.1962978382353	NA	NA	0.194348826127893	NA	0.135461121797562	53.8321564618279	0.000250871327486547	64.944444	NA	0.00166199154302697	0.0159921603934729	66.4819026273839	31	88	73	114	15	485	655	0.018	0.221	0.1	1.645	0.579362333333333	0.579362333333333
S69SUR	-24.165	2.6441	5	6.9485	18.337212	47.228538	35.84055	18.336238	25.831837	226.5725	-1.392935	0.0606	0.185771	0.000192	0.001124	0.00279	1.93518	0.145526	0.079643	NA	NA	0.8	0	365	721	40.896904	0.32884	18.21527725	NA	NA	0.201497174799442	NA	0.135461121797562	53.8434295654297	0.000253156089456752	64.944444	NA	0.00166483270004392	0.0162749551236629	65.5077095031738	31	88	73	114	15	485	655	NA	NA	NA	NA	0.579362333333333	0.579362333333333
S69ZZZ	-24.1621846153846	2.64469615384615	178.941176470588	236.053427884615	13.5837159615385	42.0439798461538	35.2738619615385	13.5558777307692	26.3991193076923	199.067605769231	9.24451473076923	0.0238038461538462	0.0771318076923077	9.71538461538462e-05	0.000466230769230769	0.00214607692307692	2.43603823076923	0.0881247692307692	0.0222410769230769	NA	0.1638324	0.784615384615385	0	365	720.615384615385	40.9243056923077	0.310151538461538	18.28389415	NA	NA	0.201318189501762	NA	0.134241153001786	54.9326137396006	0.000259339894210615	64.944444	0.0348	0.00166618294539289	0.0162905886267813	65.5070183827327	30.0384615384615	83.7692307692308	69.7307692307692	115.730769230769	15.3846153846154	541.538461538462	570	NA	NA	NA	NA	0.579362333333333	0.579362333333333
S6DCM	36.5113402597403	-3.97817142857143	34.7402597402597	35.2606250649351	18.8648067662338	49.4845132727273	37.2405097272727	18.858494038961	26.7061814675325	NA	NA	0.273479831168831	0.273479831168831	NA	NA	NA	NA	NA	NA	NA	0.000222189189189189	0.09	0	365	731	44.2521	6.3497	21.3750578392857	1.4286327577	NA	2.84462865916166	NA	0.26838704827544	251.912293966714	0.000307145881426502	0	1.012225	0.00213151912102113	0.0676796037171568	41.5558032989502	11	11	15	4	NA	NA	NA	0.08	0.3	5.2	3.15	NA	NA
S6SUR	36.5212402439024	-4.00105609756098	9	10	18.589717	49.151071	37.212883	18.588133	26.7997	NA	NA	2.4688	2.4688	NA	NA	NA	NA	NA	NA	NA	1.190007	0.09	0	365	731	44.2521	6.3497	21.318901375	1.4286327577	NA	4.62311581867498	NA	0.272874690228846	532.649950446152	0.000364834413364695	0	1.012225	0.00236317069161819	0.0762024149298667	40.2895569219822	11	11	15	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
S6ZZZ	36.5267090909091	-4.00326818181818	179.230769230769	157.991627818182	14.2270961363636	45.741108	38.2814926818182	14.2034643636364	28.6564711363636	NA	NA	0.296743863636364	0.296743863636364	NA	NA	NA	NA	NA	NA	NA	0.0131666363636364	0.09	0	365	731	44.2521	6.3497	21.3159233806818	1.4286327577	NA	4.1162892038172	NA	0.273358760909601	425.901128248735	0.000323874634142902	0	1.012225	0.00229017574615268	0.0738132108341563	41.5132461027665	11	11	15	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
S70DCM	-20.4368	-3.1858	80	80.0127	19.738275	49.330817	36.357415	19.72342	25.87078	214.14195	1.737399	0.10548	0.269957	0.000125	0.000647	0.002314	2.093132	0.115481	0.06197	NA	0.029401	0.97	0	365	725	41.66151	0.33937	20.24223625	1.4402909621	NA	0.213473223149776	NA	NA	62.8927021026611	0.000260883956798352	0	NA	0.00156969507224858	0.0143746375106275	63.9259052276611	149	149	13	159	13	235	161	NA	NA	NA	NA	2.09518511111111	2.09518511111111
S70MES	-20.4057493150685	-3.16739589041096	801.315068493151	800.166643821918	4.18827228767123	32.6163447808219	34.4476287260274	4.12731583561644	27.3338185616438	161.558298630137	36.7744001506849	-0.00612986301369863	0	4.32191780821918e-05	8.14246575342466e-05	0.00180139726027397	3.25426667123288	0.0540797260273973	0.000442808219178082	NA	0	0.972191780821918	0	365	725.109589041096	41.5180491780822	0.408676301369863	20.228819510274	1.4402909621	NA	0.193700660520525	440.215	0.0501102637499571	59.2604859480217	0.000235991678443918	0	NA	0.00154102750039145	0.0135813295743915	66.6506015151295	146.41095890411	146.328767123288	41.6712328767123	156.41095890411	14.9178082191781	219.657534246575	157	0.01	2.522	36.7	44.86	1.66736066666667	2.14837793759513
S70SUR	-20.4074373134328	-3.18226791044776	5	6.0264	19.77001	49.332061	36.35839	19.768795	25.859525	215.2007	1.763081	0.03972	0.149498	0.000123	0.000634	0.002301	2.071928	0.117833	0.064322	NA	24.120134	0.97	0	365	725	41.66151	0.357015149253731	20.33616325	1.4402909621	1.43848	0.192658504109774	440.215	0.0512732319988822	59.2728608971212	0.000230919343795986	0	NA	0.00153600473917757	0.013546404383604	66.8002368158369	149.246268656716	149.492537313433	18.6641791044776	159.738805970149	13.2462686567164	235.985074626866	159.522388059701	0.054	0.364	1	1.362	2.18853686868687	2.18894274589372
S70ZZZ	-20.4100738095238	-3.19375	173.478260869565	183.797204166667	16.2326376904762	45.2703916428571	35.800583452381	16.2083417380952	26.2075780952381	193.027635380952	9.93562276190476	0.054855	0.152701214285714	9.72142857142857e-05	0.000457214285714286	0.00213388095238095	2.39616466666667	0.093493119047619	0.0399347619047619	NA	1.113608825	0.97047619047619	0	365	725.02380952381	41.639695	0.374682619047619	20.3075301964286	1.4402909621	NA	0.200717572300207	NA	0.0509902375957204	60.7089345048114	0.000239299903070077	0	NA	0.00156842871885081	0.0137155055778013	65.6204993384225	149.547619047619	150.02380952381	25.0952380952381	160.547619047619	13.5238095238095	236.809523809524	157.904761904762	NA	NA	NA	NA	2.17052606763285	2.16827824074074
S71DCM	-9.2519	-9.6667	80	80.09	20.967312	50.514494	36.273912	20.951837	25.470512	176.201125	-0.101372	0.174975	0.394361	0.000193	0.001103	0.002767	2.352936	0.12579	0.072236	NA	NA	0.77	0	365	729	46.834354	0.25556	NA	NA	NA	0.0744741857051849	NA	0.0554862171411514	NA	NA	0	NA	0.000940087920753285	0.0117694213986397	93.5004425048828	58	64	73	77	20	445	76	NA	NA	NA	NA	0.125781444444444	0.125781444444444
S71MES	-9.2519	-9.6667	895	899	4.374	32.883	34.516	4.3036	27.3696	144.524	36.512098	-0.0072	0	0.000269	-0.000216	0.000141	3.319274	0.05249	-0.000633	NA	NA	0.77	0	365	729	46.834354	0.25556	NA	NA	NA	0.0744741857051849	NA	0.0554862171411514	NA	NA	0	NA	0.000940087920753285	0.0117694213986397	93.5004425048828	58	64	73	77	20	445	76	NA	NA	NA	NA	0.125781444444444	0.125781444444444
S71SUR	-9.28616953125	-9.59738515625	5	6.3675	23.8044	53.627188	36.37005	23.802925	24.737612	201.167125	-3.294919	0.0498	0.161414	0.00014	0.000736	0.002397	1.876613	0.113685	0.060131	NA	NA	0.77	0	365	729	46.706364015625	0.432334921875	23.3753347435897	NA	NA	0.0598102021613158	NA	0.0945609374030029	NA	NA	0	NA	0.000794819334487329	0.0115921053147759	100.963021874428	69.3671875	70.8203125	77.546875	81.546875	22.2734375	414.6875	88.125	0.01	0.139	0	1.591	0.124658173333333	0.124839481141692
S71ZZZ	-9.24818	-9.67524571428572	148.888888888889	198.27575	15.5366178571429	44.3972812571429	35.5599271714286	15.5130465428571	26.0974213428571	128.842864285714	16.0702899142857	0.0366342857142857	0.111127371428571	9.18571428571429e-05	0.000403342857142857	0.00208071428571429	2.68726962857143	0.0837048	0.0301752285714286	NA	NA	0.77	0	365	729	46.9852858571429	0.322208571428571	23.5382703125	NA	NA	0.0749524114387376	NA	0.0706197702458927	NA	NA	0	NA	0.000938888035515057	0.0117015056045992	94.0641123090471	62.2857142857143	66.5714285714286	74.7142857142857	78.7142857142857	20.8571428571429	433.571428571429	80.5714285714286	NA	NA	NA	NA	0.125488925925926	0.125504321637427
S72DCM	-8.71864341085271	-17.9671023255814	100	99.8966748062015	23.6312093410853	53.7782145503876	36.5909779069767	23.6101530620155	24.9691404263566	190.8341	0.965898635658915	0.1681	0.383245085271318	0.000177612403100775	0.000979449612403101	0.0026424496124031	2.16714993023256	0.114532186046512	0.0635865968992248	NA	0.0400716279069767	0.08	0	365	732.697674418605	52.5978076976744	0.27521	24.9958336976744	1.1808898558	NA	0.0576794996222322	441.915	NA	29.3444936737534	NA	0	0.0246896	0.000248403183684067	0.0131895739130329	101.578115980755	86	88	99	98	16	290	143	0.00934745762711864	0.128161016949153	0.0161016949152542	1.22605084745763	0.762716111111111	0.35532084
S72MES	-8.79818082191781	-17.9036328767123	800	800.228407890411	4.64088663013699	33.0422309041096	34.4763613150685	4.5770788630137	27.3079828767123	143.287842465753	37.5422663150685	-0.00135	0	4.7986301369863e-05	8.98630136986301e-05	0.00180686301369863	3.22651212328767	0.0523947808219178	0.00102579452054795	NA	0	0.0306849315068493	0	365	733	48.498	0.371113698630137	24.98877625	1.1808898558	NA	0.0691078193485737	380.699	NA	32.026927947998	NA	0	0.0252	0.00028628105064854	0.0150277861393988	95.8126602172852	74.9041095890411	80.9452054794521	92.972602739726	105.041095890411	16.8630136986301	270.41095890411	879.287671232877	0.007	2.618	37	34.44	0.128904251141553	0.128077074581431
S72SUR	-8.76035563909774	-17.9161631578947	5	6.54055	25.064425	55.046547	36.41678	25.06296	24.393095	199.135	0.416799	0.00792	0.043174	0.000119	0.000577	0.002237	1.77348	0.094476	0.043816	NA	31.923446518797	0.0810526315789474	0	365	732.984962406015	48.9566748120301	0.283056466165414	24.9864176973684	1.1808898558	NA	0.0660480915295674	380.699	NA	31.3116194072522	NA	0	0.0247639097744361	0.000274620197406581	0.0145439596013411	97.3305407072369	88.1954887218045	90.2255639097744	98.1729323308271	105.503759398496	25.0225563909774	297.639097744361	143.812030075188	0.003	0.104	0	0.868	0.220002887681159	0.17537131763285
S72ZZZ	-8.7153	-17.9484209302326	165	199.11495727907	17.067917372093	46.1792745348837	35.7022354651163	17.0427813488372	25.7980837209302	146.046801162791	15.1304538604651	0.026963023255814	0.089124976744186	0.00010053488372093	0.000448441860465116	0.00212567441860465	2.50189893023256	0.079461023255814	0.0286660930232558	NA	0.933665470588235	0.0855813953488372	0	365	732.720930232558	49.7158606744186	0.305322325581395	24.9889106875	1.1808898558	NA	0.0601310855600723	NA	NA	29.9265544137289	NA	0	0.0242906097560976	0.000267392022705767	0.0134755789280631	100.332477037297	84.7674418604651	87.6744186046512	97.0232558139535	102.139534883721	19.953488372093	292.46511627907	143.883720930233	NA	NA	NA	NA	0.570659037037037	0.583110200854701
S73DCM	-12.5074393939394	-24.4423303030303	150	149.825	21.121	50.972487	36.4808	21.0918	25.5934	192.4975	NA	0.0882	0.242561	0.000101	0.000605	0.002271	2.046091	0.091576	0.044983	NA	0.333219878787879	0.04	0	365	738	52.5689069393939	0.394436363636364	24.7215796818182	0.6589480198	NA	0.0290410497762037	NA	0.0348260322529258	26.5688927101366	8.01179807185139e-05	0	NA	0.000834248209492106	0.00609912745880358	124.933868754994	27.2727272727273	57.0909090909091	145.090909090909	153.272727272727	406.181818181818	341.727272727273	NA	0.007	0.127	0	1.24641176470588	0.129597444444444	0.129597444444444
S73SUR	-12.5084	-24.4299545454545	5	6.47825	24.922225	55.459798	36.84135	24.920913	24.757888	200.36525	NA	0.0018	0.020474	0.000119	0.000736	0.0024	1.604972	0.095591	0.048999	NA	42.2242614545454	0.04	0	365	738	52.4251866363636	0.399184545454545	24.7171147272727	0.6589480198	NA	0.0311329749158837	NA	0.0352998738261786	26.8919600573453	8.47034223790449e-05	0	NA	0.000825489254731854	0.00612254663031887	122.770362854004	29.9090909090909	56.6363636363636	144.636363636364	152.909090909091	571.272727272727	339.090909090909	NA	0.006	0.099	0	1.442	0.116113088888889	0.116113088888889
S73ZZZ	-12.5081891891892	-24.4052162162162	352	316.698952702703	16.1705675405405	45.5344298108108	35.8302515675676	16.1354047567568	26.0660137567568	169.337060810811	NA	0.00707837837837838	0.034737	8.61621621621622e-05	0.000508432432432432	0.00218872972972973	2.36856375675676	0.0743453783783784	0.0277535135135135	NA	3.20577102702703	0.04	0	365	738	52.5141304054054	0.410349189189189	24.7083818014706	0.6589480198	NA	0.033520235403164	NA	0.035821550299187	26.3164627745345	7.5838419335825e-05	0	NA	0.000829725809445655	0.0060972057320681	120.310015291781	36.1081081081081	55.5675675675676	143.567567567568	152.054054054054	959.459459459459	332.891891891892	NA	NA	NA	NA	NA	0.0981339481481481	0.0991488996415771
S74DCM	-16.0791766666667	-28.97247	170	169.877375	22.313688	52.592395	36.751225	22.279212	25.468688	191.617625	0.395413	0.0525	0.167562	9.1e-05	0.000452	0.002118	1.954777	0.080151	0.0317	NA	0.1132056	0.27	0	365	744	56.2686236	0.258704	24.782859825	1.3044024474	NA	0.0237907435124119	NA	0.0351954263324539	22.1372970898946	0.00011939947786838	0	0.0210332	0.000773306400515139	0.00516955382190645	130.872465515137	14.8	21.4	155.2	172.6	67.6	330.4	330.2	0.0476470588235294	0.179764705882353	0.117647058823529	1.048	0.0827883333333333	0.0827883333333333
S74SUR	-16.0760611111111	-28.9567222222222	5	6.46375	24.812275	55.701588	37.111775	24.810625	24.99615	201.05125	0.395413	0.0018	0.020474	1e-04	0.000515	0.002181	1.445215	0.083913	0.035461	NA	44.5562187777778	0.27	0	365	744	56.5172769444444	0.270636111111111	24.76220425	1.3044024474	NA	0.0220343185485237	NA	0.0352272539296084	21.3340495427449	0.000108425861779122	0	0.0210145555555556	0.000722624251567241	0.00517310225404799	133.459959665934	16.5	24.6111111111111	158.222222222222	173.166666666667	63.4444444444444	340.222222222222	303	0	0.099	0	0.916	0.0735617361111111	0.0735617361111111
S74ZZZ	-16.081475	-28.964425	233.809523809524	185.556097222222	19.50818	49.230725	36.289858037037	19.4778966666667	25.7695875185185	181.892222222222	5.18202788888889	0.00902222222222222	0.0390942962962963	8.22592592592593e-05	0.000393666666666667	0.00206503703703704	2.07784596296296	0.07383	0.0253791481481481	NA	2.93013344444444	0.27	0	365	744	56.3229864285714	0.266374642857143	24.7628572321429	1.3044024474	NA	0.0224805880404477	NA	0.0351825329874243	21.5328508445195	0.000110082891686553	0	0.0212131428571429	0.000735819390683901	0.00516002646015425	132.890707015991	15.8928571428571	23.4642857142857	157.142857142857	172.964285714286	64.9285714285714	336.714285714286	312.714285714286	NA	NA	NA	NA	0.075758544973545	0.075758544973545
S75DCM	-18.01281	-32.71437	160	160.370125	23.9465	54.946047	37.207462	23.91225	25.340075	196.449375	0.17068	0.0348	0.124352	9.7e-05	0.000491	0.002159	1.765189	0.080363	0.031789	NA	0.018309	0.46	0	365	748.866666666667	47.4411	0.595338	24.46087305	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	26	49.8	172.8	188.6	71.4	289.6	257.4	0	0.0661764705882353	0	0.748	0.0572704444444444	0.0572704444444444
S75SUR	-18.0219777777778	-32.7067111111111	5	6.4445	25.0733	56.196238	37.26875	25.071925	25.03485	199.60275	0.17068	0.0018	0.010238	0.000118	0.000635	0.002303	1.528502	0.092669	0.044095	NA	35.4963977222222	0.46	0	365	749	48.4300944444444	0.511393888888889	24.46285675	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	29.7777777777778	48.6666666666667	168.833333333333	185.388888888889	69.8888888888889	327.944444444444	264.388888888889	0	0.073	0	0.712	0.123838256944444	0.116441833333333
S75ZZZ	-18.0142275862069	-32.7133896551724	241.238095238095	185.885	20.6284017142857	50.6994737142857	36.5315223571429	20.5963268571429	25.6669258571429	187.868214285714	3.61999142857143	0.0110625	0.0459717857142857	9.27857142857143e-05	0.000460857142857143	0.002131	2.01705157142857	0.0765670714285714	0.0279932857142857	NA	0.879160214285714	0.46	0	365	748.862068965517	48.0549586206897	0.546299655172414	24.4608046465517	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	28.2068965517241	49.1379310344828	170.48275862069	186.724137931034	70.5172413793103	312	261.48275862069	NA	NA	NA	NA	0.107988777777778	0.105683398989899
S76DCM	-21.0411430656934	-35.3623839416058	148.394160583942	148.208694160584	21.2516423722628	51.3067979708029	36.6398728467153	21.2226344525547	25.6789283211679	200.698332846715	0.220641656934307	0.03972	0.137138284671533	8.29270072992701e-05	0.000390248175182482	0.00205632846715328	1.91725764963504	0.0825956861313869	0.0296176861313869	NA	0.0552700583941606	0.65	0	365	755	52.9158550729927	0.299749489051095	23.9132184274194	1.0898205583	NA	0.0429392285155554	262.556	NA	25.6447283682162	8.50769869509888e-05	0	0.0228768832116788	0.000835352462553249	0.00648241524285481	112.16466257694	23.0948905109489	40.8686131386861	138.029197080292	182.70802919708	40.4817518248175	176.591240875912	210.591240875912	0.0100403225806452	0.0378225806451613	0	0.753129032258064	0.0368571012345679	0.0350311701081613
S76MES	-20.93143	-35.1794	800	800.191813	4.664275	32.971177	34.369569	4.600456	27.220344	191.413187	33.940795	-0.0054	0	5.1e-05	0.000167	0.001883	2.821232	0.052299	0.001106	NA	0	0.74	0	365	756	50.914387	0.20289	23.79766	1.0898205583	NA	0.0390392448753119	242.9235	NA	24.611780166626	9.30797687033191e-05	0	0.021247	0.000750341918319464	0.00617079366929829	115.914585113525	43	52	126	143	65	581	900	0.001	0.937	12.1	4.386	0.051239	0.051239
S76SUR	-20.9494780821918	-35.2157095890411	5	6.41115	23.374825	54.081949	37.076575	23.373725	25.40018	206.23185	0.185971	-0.00288	0.00819	0.000119	0.000639	0.002307	1.636802	0.103946	0.050968	NA	39.030112890411	0.65	0	365	755	51.7056623630137	0.576795616438356	23.8028647919708	1.0898205583	NA	0.0395047890328586	237.378	NA	24.7533682797053	8.5644406905499e-05	0	0.0213544383561644	0.000777309249539554	0.00628033283881026	114.879413709248	43.7671232876712	45.4452054794521	136	155.116438356164	77.7191780821918	484.431506849315	724.342465753425	0.001	0.056	0	0.814	0.0495962657502864	0.0469314518900344
S76ZZZ	-21.0104794117647	-35.2565058823529	238.578947368421	238.186567647059	17.2762817647059	46.5169236470588	35.9367532647059	17.2410504117647	26.0731082647059	198.983169117647	5.23449908823529	0.00614117647058823	0.0304107352941176	7.16764705882353e-05	0.0003115	0.001986	2.17812873529412	0.0721453529411765	0.0196925	NA	0.975846862068966	0.671176470588235	0	365	755.235294117647	52.7915036176471	0.459639117647059	23.8185157375	1.0898205583	NA	0.04050643347642	NA	NA	25.0571447540732	7.47512865607003e-05	0	0.0220187058823529	0.000801177330739686	0.00641897171461845	113.557389764225	36.8529411764706	41.9705882352941	133.676470588235	155.352941176471	74.6176470588235	402.294117647059	627.411764705882	NA	NA	NA	NA	0.0510768421052632	0.0697334722222222
S77DCM	-24.5916606060606	-43.8304757575758	105	104.781958333333	21.373679	51.484829	36.6905586666667	21.3531163333333	25.683375	210.020708333333	0.502918	0.0643	0.192604	0.000151	0.000733666666666667	0.00240066666666667	1.85683166666667	0.0977033333333333	0.0471623333333333	NA	0.073683	0.28	0	365	782	52.275124	2.0003	24.1503099318182	0.8638768689	NA	0.0681940652430058	NA	0.0454156212508678	31.9586448669434	0.000123582442029146	17.527778	0.028151	0.00109738175524399	0.00801621144637465	96.2812271118164	28	27	110	3	50	434	400	0.0359411764705882	0.0786470588235294	0.288235294117647	0.976235294117647	0.0937882222222222	0.0937882222222222
S77MES	-24.5835	-43.8026	800	800.1155	4.66375	32.92491	34.316675	4.6	27.1791	212.6185	30.931767	-0.0072	0	4.4e-05	0	0.001715	2.643097	0.051573	0.001032	NA	0	0.28	0	365	782	52.275124	0.57992	NA	0.8638768689	NA	0.0675481483340263	NA	0.0447123106569052	31.7720012664795	0.000116877457912778	17.527778	0.028151	0.00110918440623209	0.00790868210606277	96.6053886413574	39	39	96	48	776	487	214	NA	NA	NA	NA	0.0805706666666667	0.0805706666666667
S77SUR	-24.5929761904762	-43.8168285714286	5	6.33975	23.0234	53.560613	36.968075	23.022025	25.420775	209.40425	0.502918	0.0036	0.020474	0.00013	0.000588	0.002254	1.641345	0.102525	0.051985	NA	34.953108	0.28	0	365	782	52.275124	1.66211428571429	24.18271140625	0.8638768689	NA	0.0680402755027726	NA	0.0452481663475434	31.914205914452	0.000121986017239535	17.527778	0.028151	0.00110019191024116	0.00799060922249087	96.3584084283738	30.6190476190476	29.8571428571429	106.666666666667	13.7142857142857	222.857142857143	446.619047619048	355.714285714286	0.002	0.066	0.1	0.486	0.090309918128655	0.0906411851851852
S77ZZZ	-24.5894962962963	-43.8222888888889	170	166.547023148148	18.5378134444444	47.9899197037037	36.1524847037037	18.5115972962963	25.9563041481481	205.152842592593	3.13852585185185	0.0100777777777778	0.0429467407407407	0.000107888888888889	0.000438296296296296	0.00210788888888889	2.01618222222222	0.080690962962963	0.030149962962963	NA	3.18128916	0.28	0	365	782	52.2781398518518	1.57944666666667	24.1973247625	0.8638768689	NA	0.0679672917834035	NA	0.0452380799860866	31.8972083904125	0.00012220321460282	17.527778	0.0281692222222222	0.00109897903166712	0.00799014221842366	96.3911785549588	31.2592592592593	30.5555555555556	105.851851851852	16.3333333333333	265.111111111111	449.703703703704	344.888888888889	NA	NA	NA	NA	0.0912705925925926	0.0915852962962963
S78DCM	-30.1343823529412	-43.2669411764706	120	119.764	19.32335	48.818052	36.27746	19.30147	25.920365	216.6547	0.085111	0.09324	0.252017	0.000138	0.000723	0.00239	1.943116	0.099535	0.051207	NA	0.0352532549019608	0.04	0	365	802	58.0497438627451	1.5402637254902	20.8352585147059	1.7372093338	NA	0.0727931218696575	422.487	0.0515470235407645	39.0418325311997	0.000212243544285907	5.777778	0.0333182450980392	0.00114618767995625	0.00856802455496554	95.9071031832227	33.2156862745098	73.2549019607843	110.362745098039	3.70588235294118	41.3921568627451	172.754901960784	192.578431372549	0.0448461538461538	0	0.1	0.351769230769231	0.0614915124798712	0.0616205972222222
S78MES	-30.1602605633803	-43.2903169014085	800	800.160332746479	5.81650449295775	33.9864806338028	34.3538966760563	5.74566714084507	27.0759287183099	216.22660915493	28.7296215492958	-0.0072	0	4.6e-05	8.7e-05	0.00179411267605634	2.59650761971831	0.0483266901408451	0.00112761971830986	NA	0	0.01	0	365	804	58.1895583380282	1.6142	20.8663569788732	1.7372093338	NA	0.0668232648725241	422.487	0.0511705820304408	38.1814074449136	0.000187788408394726	5.777778	0.0332902535211268	0.00104291017764103	0.00866198259681254	98.6470485203703	12	11	105	7	885	1116	1115	0	1.946	28.2	13.93	0.0400411111111111	0.0400411111111111
S78SUR	-30.1588151515152	-43.2844045454545	5	6.5334	20.07775	49.618166	36.32553	20.07653	25.754115	221.13845	0.025333	0.00072	0.004095	0.000116	0.000574	0.00224	1.674628	0.09877	0.050442	NA	37.3302316818182	0.04	0	365	802	56.3349134848485	3.27560075757576	20.860559125	1.7372093338	NA	0.0681830659000711	422.487	0.0516768738796765	38.2455073992411	0.000191382315251482	5.777778	0.0329097121212121	0.00105721332136344	0.00872957708920832	98.0753646041408	75.4318181818182	88.1212121212121	115.901515151515	154.378787878788	702.015151515152	525.522727272727	542.431818181818	0	0	0	0.481	0.0521040421940928	0.0521578485663082
